Date,Hour,StoreID,StoreName,GPSObservations,UniqueVisitors
2026-09-11,1,S004,GeoPulse Store D,40,40
2026-09-11,2,S004,GeoPulse Store D,51,48
2026-09-11,3,S004,GeoPulse Store D,39,38
2026-09-11,4,S004,GeoPulse Store D,43,41
2026-09-11,5,S004,GeoPulse Store D,43,43
2026-09-11,6,S004,GeoPulse Store D,51,49
2026-09-11,7,S004,GeoPulse Store D,70,67
2026-09-11,8,S004,GeoPulse Store D,52,51
2026-09-11,9,S004,GeoPulse Store D,61,59
2026-09-11,10,S004,GeoPulse Store D,48,48
2026-09-11,11,S004,GeoPulse Store D,42,39
2026-09-11,12,S004,GeoPulse Store D,37,37
2026-09-11,13,S004,GeoPulse Store D,39,39
2026-09-11,14,S004,GeoPulse Store D,46,46
2026-09-11,15,S004,GeoPulse Store D,31,27
2026-09-11,16,S004,GeoPulse Store D,37,36
2026-09-11,17,S004,GeoPulse Store D,50,48
2026-09-11,18,S004,GeoPulse Store D,56,54
2026-09-11,19,S004,GeoPulse Store D,65,63
2026-09-11,20,S004,GeoPulse Store D,72,69
2026-09-11,21,S004,GeoPulse Store D,46,44
2026-09-11,22,S004,GeoPulse Store D,43,41
2026-09-11,23,S004,GeoPulse Store D,41,41
2026-09-12,0,S004,GeoPulse Store D,28,28
2026-09-12,1,S004,GeoPulse Store D,43,42
2026-09-12,2,S004,GeoPulse Store D,50,49
2026-09-12,3,S004,GeoPulse Store D,37,36
2026-09-12,4,S004,GeoPulse Store D,35,34
2026-09-12,5,S004,GeoPulse Store D,45,45
2026-09-12,6,S004,GeoPulse Store D,46,45
2026-09-12,7,S004,GeoPulse Store D,54,51
2026-09-12,8,S004,GeoPulse Store D,55,53
2026-09-12,9,S004,GeoPulse Store D,57,57
2026-09-12,10,S004,GeoPulse Store D,74,71
2026-09-12,11,S004,GeoPulse Store D,43,41
2026-09-12,12,S004,GeoPulse Store D,40,39
2026-09-12,13,S004,GeoPulse Store D,39,37
2026-09-12,14,S004,GeoPulse Store D,36,36
2026-09-12,15,S004,GeoPulse Store D,38,36
2026-09-12,16,S004,GeoPulse Store D,45,45
2026-09-12,17,S004,GeoPulse Store D,73,70
2026-09-12,18,S004,GeoPulse Store D,60,59
2026-09-12,19,S004,GeoPulse Store D,54,53
2026-09-12,20,S004,GeoPulse Store D,57,57
2026-09-12,21,S004,GeoPulse Store D,41,38
2026-09-12,22,S004,GeoPulse Store D,36,35
2026-09-12,23,S004,GeoPulse Store D,29,28
2026-09-13,0,S004,GeoPulse Store D,51,49
2026-09-13,1,S004,GeoPulse Store D,42,42
2026-09-13,2,S004,GeoPulse Store D,38,37
2026-09-13,3,S004,GeoPulse Store D,32,32
2026-09-13,4,S004,GeoPulse Store D,41,40
2026-09-13,5,S004,GeoPulse Store D,38,37
2026-09-13,6,S004,GeoPulse Store D,36,34
2026-09-13,7,S004,GeoPulse Store D,58,57
2026-09-13,8,S004,GeoPulse Store D,66,63
2026-09-13,9,S004,GeoPulse Store D,58,55
2026-09-13,10,S004,GeoPulse Store D,43,42
2026-09-13,11,S004,GeoPulse Store D,40,39
2026-09-13,12,S004,GeoPulse Store D,32,32
2026-09-13,13,S004,GeoPulse Store D,37,36
2026-09-13,14,S004,GeoPulse Store D,40,39
2026-09-13,15,S004,GeoPulse Store D,43,41
2026-09-13,16,S004,GeoPulse Store D,43,42
2026-09-13,17,S004,GeoPulse Store D,50,50
2026-09-13,18,S004,GeoPulse Store D,55,55
2026-09-13,19,S004,GeoPulse Store D,64,63
2026-09-13,20,S004,GeoPulse Store D,59,56
2026-09-13,21,S004,GeoPulse Store D,47,46
2026-09-13,22,S004,GeoPulse Store D,52,52
2026-09-13,23,S004,GeoPulse Store D,47,46
2026-09-14,0,S004,GeoPulse Store D,41,41
2026-09-14,1,S004,GeoPulse Store D,36,36
2026-09-14,2,S004,GeoPulse Store D,35,35
2026-09-14,3,S004,GeoPulse Store D,42,42
2026-09-14,4,S004,GeoPulse Store D,27,27
2026-09-14,5,S004,GeoPulse Store D,26,25
2026-09-14,6,S004,GeoPulse Store D,28,26
2026-09-14,7,S004,GeoPulse Store D,54,53
2026-09-14,8,S004,GeoPulse Store D,50,47
2026-09-14,9,S004,GeoPulse Store D,64,59
2026-09-14,10,S004,GeoPulse Store D,62,59
2026-09-14,11,S004,GeoPulse Store D,43,42
2026-09-14,12,S004,GeoPulse Store D,37,37
2026-09-14,13,S004,GeoPulse Store D,43,42
2026-09-14,14,S004,GeoPulse Store D,41,41
2026-09-14,15,S004,GeoPulse Store D,38,38
2026-09-14,16,S004,GeoPulse Store D,35,34
2026-09-14,17,S004,GeoPulse Store D,58,56
2026-09-14,18,S004,GeoPulse Store D,53,53
2026-09-14,19,S004,GeoPulse Store D,55,53
2026-09-14,20,S004,GeoPulse Store D,54,54
2026-09-14,21,S004,GeoPulse Store D,67,66
2026-09-14,22,S004,GeoPulse Store D,34,34
2026-09-14,23,S004,GeoPulse Store D,44,43
2026-09-15,0,S004,GeoPulse Store D,41,39
2026-09-15,1,S004,GeoPulse Store D,33,33
2026-09-15,2,S004,GeoPulse Store D,41,40
2026-09-15,3,S004,GeoPulse Store D,36,35
2026-09-15,4,S004,GeoPulse Store D,36,36
2026-09-15,5,S004,GeoPulse Store D,39,39
2026-09-15,6,S004,GeoPulse Store D,39,37
2026-09-15,7,S004,GeoPulse Store D,62,59
2026-09-15,8,S004,GeoPulse Store D,49,49
2026-09-15,9,S004,GeoPulse Store D,49,49
2026-09-15,10,S004,GeoPulse Store D,64,63
2026-09-15,11,S004,GeoPulse Store D,32,32
2026-09-15,12,S004,GeoPulse Store D,39,37
2026-09-15,13,S004,GeoPulse Store D,34,34
2026-09-15,14,S004,GeoPulse Store D,37,36
2026-09-15,15,S004,GeoPulse Store D,30,30
2026-09-15,16,S004,GeoPulse Store D,30,29
2026-09-15,17,S004,GeoPulse Store D,64,62
2026-09-15,18,S004,GeoPulse Store D,48,48
2026-09-15,19,S004,GeoPulse Store D,56,56
2026-09-15,20,S004,GeoPulse Store D,58,56
2026-09-15,21,S004,GeoPulse Store D,64,63
2026-09-15,22,S004,GeoPulse Store D,42,41
2026-09-15,23,S004,GeoPulse Store D,44,43
2026-09-16,0,S004,GeoPulse Store D,48,47
2026-09-16,1,S004,GeoPulse Store D,32,32
2026-09-16,2,S004,GeoPulse Store D,33,33
2026-09-16,3,S004,GeoPulse Store D,45,44
2026-09-16,4,S004,GeoPulse Store D,39,38
2026-09-16,5,S004,GeoPulse Store D,44,44
2026-09-16,6,S004,GeoPulse Store D,45,44
2026-09-16,7,S004,GeoPulse Store D,50,49
2026-09-16,8,S004,GeoPulse Store D,53,51
2026-09-16,9,S004,GeoPulse Store D,47,47
2026-09-16,10,S004,GeoPulse Store D,53,49
2026-09-16,11,S004,GeoPulse Store D,40,39
2026-09-16,12,S004,GeoPulse Store D,31,31
2026-09-16,13,S004,GeoPulse Store D,38,37
2026-09-16,14,S004,GeoPulse Store D,39,37
2026-09-16,15,S004,GeoPulse Store D,39,38
2026-09-16,16,S004,GeoPulse Store D,39,38
2026-09-16,17,S004,GeoPulse Store D,62,62
2026-09-16,18,S004,GeoPulse Store D,67,66
2026-09-16,19,S004,GeoPulse Store D,49,47
2026-09-16,20,S004,GeoPulse Store D,68,68
2026-09-16,21,S004,GeoPulse Store D,16,16
2026-09-09,21,S005,GeoPulse Store E,36,35
2026-09-09,22,S005,GeoPulse Store E,45,44
2026-09-09,23,S005,GeoPulse Store E,31,30
2026-09-10,0,S005,GeoPulse Store E,36,34
2026-09-10,1,S005,GeoPulse Store E,33,31
2026-09-10,2,S005,GeoPulse Store E,38,38
2026-09-10,3,S005,GeoPulse Store E,29,28
2026-09-10,4,S005,GeoPulse Store E,42,41
2026-09-10,5,S005,GeoPulse Store E,42,40
2026-09-10,6,S005,GeoPulse Store E,43,43
2026-09-10,7,S005,GeoPulse Store E,38,37
2026-09-10,8,S005,GeoPulse Store E,44,44
2026-09-10,9,S005,GeoPulse Store E,47,47
2026-09-10,10,S005,GeoPulse Store E,38,37
2026-09-10,11,S005,GeoPulse Store E,33,33
2026-09-10,12,S005,GeoPulse Store E,37,37
2026-09-10,13,S005,GeoPulse Store E,40,38
2026-09-10,14,S005,GeoPulse Store E,35,34
2026-09-10,15,S005,GeoPulse Store E,28,28
2026-09-10,16,S005,GeoPulse Store E,32,32
2026-09-10,17,S005,GeoPulse Store E,52,48
2026-09-10,18,S005,GeoPulse Store E,46,46
2026-09-10,19,S005,GeoPulse Store E,51,50
2026-09-10,20,S005,GeoPulse Store E,37,36
2026-09-10,21,S005,GeoPulse Store E,46,46
2026-09-10,22,S005,GeoPulse Store E,33,33
2026-09-10,23,S005,GeoPulse Store E,30,30
2026-09-11,0,S005,GeoPulse Store E,38,37
2026-09-11,1,S005,GeoPulse Store E,35,34
2026-09-11,2,S005,GeoPulse Store E,36,34
2026-09-11,3,S005,GeoPulse Store E,37,35
2026-09-11,4,S005,GeoPulse Store E,27,27
2026-09-11,5,S005,GeoPulse Store E,43,41
2026-09-11,6,S005,GeoPulse Store E,41,39
2026-09-11,7,S005,GeoPulse Store E,51,50
2026-09-11,8,S005,GeoPulse Store E,45,45
2026-09-11,9,S005,GeoPulse Store E,51,48
2026-09-11,10,S005,GeoPulse Store E,52,50
2026-09-11,11,S005,GeoPulse Store E,28,28
2026-09-11,12,S005,GeoPulse Store E,35,35
2026-09-11,13,S005,GeoPulse Store E,43,42
2026-09-11,14,S005,GeoPulse Store E,31,31
2026-09-11,15,S005,GeoPulse Store E,26,24
2026-09-11,16,S005,GeoPulse Store E,31,30
2026-09-11,17,S005,GeoPulse Store E,57,55
2026-09-11,18,S005,GeoPulse Store E,55,53
2026-09-11,19,S005,GeoPulse Store E,46,44
2026-09-11,20,S005,GeoPulse Store E,50,49
2026-09-11,21,S005,GeoPulse Store E,46,46
2026-09-11,22,S005,GeoPulse Store E,38,38
2026-09-11,23,S005,GeoPulse Store E,39,39
2026-09-12,0,S005,GeoPulse Store E,30,30
2026-09-12,1,S005,GeoPulse Store E,42,40
2026-09-12,2,S005,GeoPulse Store E,26,26
2026-09-12,3,S005,GeoPulse Store E,29,29
2026-09-12,4,S005,GeoPulse Store E,33,33
2026-09-12,5,S005,GeoPulse Store E,27,27
2026-09-12,6,S005,GeoPulse Store E,41,40
2026-09-12,7,S005,GeoPulse Store E,65,63
2026-09-12,8,S005,GeoPulse Store E,41,40
2026-09-12,9,S005,GeoPulse Store E,59,57
2026-09-12,10,S005,GeoPulse Store E,39,39
2026-09-12,11,S005,GeoPulse Store E,34,30
2026-09-12,12,S005,GeoPulse Store E,29,29
2026-09-12,13,S005,GeoPulse Store E,37,33
2026-09-12,14,S005,GeoPulse Store E,39,38
2026-09-12,15,S005,GeoPulse Store E,26,26
2026-09-12,16,S005,GeoPulse Store E,30,30
2026-09-12,17,S005,GeoPulse Store E,43,43
2026-09-12,18,S005,GeoPulse Store E,48,46
2026-09-12,19,S005,GeoPulse Store E,48,48
2026-09-12,20,S005,GeoPulse Store E,43,43
2026-09-12,21,S005,GeoPulse Store E,31,31
2026-09-12,22,S005,GeoPulse Store E,28,27
2026-09-12,23,S005,GeoPulse Store E,40,39
2026-09-13,0,S005,GeoPulse Store E,37,37
2026-09-13,1,S005,GeoPulse Store E,31,31
2026-09-13,2,S005,GeoPulse Store E,39,36
2026-09-13,3,S005,GeoPulse Store E,30,29
2026-09-13,4,S005,GeoPulse Store E,27,26
2026-09-13,5,S005,GeoPulse Store E,37,35
2026-09-13,6,S005,GeoPulse Store E,40,38
2026-09-13,7,S005,GeoPulse Store E,62,61
2026-09-13,8,S005,GeoPulse Store E,55,50
2026-09-13,9,S005,GeoPulse Store E,60,58
2026-09-13,10,S005,GeoPulse Store E,49,47
2026-09-13,11,S005,GeoPulse Store E,24,24
2026-09-13,12,S005,GeoPulse Store E,23,22
2026-09-13,13,S005,GeoPulse Store E,29,29
2026-09-13,14,S005,GeoPulse Store E,38,38
2026-09-13,15,S005,GeoPulse Store E,47,46
2026-09-13,16,S005,GeoPulse Store E,30,30
2026-09-13,17,S005,GeoPulse Store E,50,49
2026-09-13,18,S005,GeoPulse Store E,60,60
2026-09-13,19,S005,GeoPulse Store E,41,40
2026-09-13,20,S005,GeoPulse Store E,51,50
2026-09-13,21,S005,GeoPulse Store E,42,42
2026-09-13,22,S005,GeoPulse Store E,42,41
2026-09-13,23,S005,GeoPulse Store E,34,34
2026-09-14,0,S005,GeoPulse Store E,33,33
2026-09-14,1,S005,GeoPulse Store E,41,40
2026-09-14,2,S005,GeoPulse Store E,36,35
2026-09-14,3,S005,GeoPulse Store E,37,37
2026-09-14,4,S005,GeoPulse Store E,26,25
2026-09-14,5,S005,GeoPulse Store E,24,24
2026-09-14,6,S005,GeoPulse Store E,35,35
2026-09-14,7,S005,GeoPulse Store E,45,44
2026-09-14,8,S005,GeoPulse Store E,46,40
2026-09-14,9,S005,GeoPulse Store E,47,44
2026-09-14,10,S005,GeoPulse Store E,53,51
2026-09-14,11,S005,GeoPulse Store E,35,35
2026-09-14,12,S005,GeoPulse Store E,50,50
2026-09-14,13,S005,GeoPulse Store E,30,29
2026-09-14,14,S005,GeoPulse Store E,31,30
2026-09-14,15,S005,GeoPulse Store E,24,24
2026-09-14,16,S005,GeoPulse Store E,25,22
2026-09-14,17,S005,GeoPulse Store E,48,48
2026-09-14,18,S005,GeoPulse Store E,50,48
2026-09-14,19,S005,GeoPulse Store E,39,38
2026-09-14,20,S005,GeoPulse Store E,47,47
2026-09-14,21,S005,GeoPulse Store E,63,60
2026-09-14,22,S005,GeoPulse Store E,35,33
2026-09-14,23,S005,GeoPulse Store E,32,31
2026-09-15,0,S005,GeoPulse Store E,48,48
2026-09-15,1,S005,GeoPulse Store E,47,45
2026-09-15,2,S005,GeoPulse Store E,26,26
2026-09-15,3,S005,GeoPulse Store E,49,46
2026-09-15,4,S005,GeoPulse Store E,39,37
2026-09-15,5,S005,GeoPulse Store E,40,39
2026-09-15,6,S005,GeoPulse Store E,31,30
2026-09-15,7,S005,GeoPulse Store E,41,39
2026-09-15,8,S005,GeoPulse Store E,54,52
2026-09-15,9,S005,GeoPulse Store E,48,47
2026-09-15,10,S005,GeoPulse Store E,42,42
2026-09-15,11,S005,GeoPulse Store E,41,40
2026-09-15,12,S005,GeoPulse Store E,37,37
2026-09-15,13,S005,GeoPulse Store E,28,28
2026-09-15,14,S005,GeoPulse Store E,43,41
2026-09-15,15,S005,GeoPulse Store E,42,41
2026-09-15,16,S005,GeoPulse Store E,48,48
2026-09-15,17,S005,GeoPulse Store E,51,50
2026-09-15,18,S005,GeoPulse Store E,46,44
2026-09-15,19,S005,GeoPulse Store E,46,45
2026-09-15,20,S005,GeoPulse Store E,43,42
2026-09-15,21,S005,GeoPulse Store E,61,60
2026-09-15,22,S005,GeoPulse Store E,33,33
2026-09-15,23,S005,GeoPulse Store E,41,41
2026-09-16,0,S005,GeoPulse Store E,33,32
2026-09-16,1,S005,GeoPulse Store E,23,22
2026-09-16,2,S005,GeoPulse Store E,31,29
2026-09-16,3,S005,GeoPulse Store E,35,35
2026-09-16,4,S005,GeoPulse Store E,45,45
2026-09-16,5,S005,GeoPulse Store E,36,36
2026-09-16,6,S005,GeoPulse Store E,31,31
2026-09-16,7,S005,GeoPulse Store E,58,56
2026-09-16,8,S005,GeoPulse Store E,42,42
2026-09-16,9,S005,GeoPulse Store E,52,51
2026-09-16,10,S005,GeoPulse Store E,54,52
2026-09-16,11,S005,GeoPulse Store E,39,39
2026-09-16,12,S005,GeoPulse Store E,33,33
2026-09-16,13,S005,GeoPulse Store E,35,35
2026-09-16,14,S005,GeoPulse Store E,43,42
2026-09-16,15,S005,GeoPulse Store E,42,40
2026-09-16,16,S005,GeoPulse Store E,33,32
2026-09-16,17,S005,GeoPulse Store E,48,46
2026-09-16,18,S005,GeoPulse Store E,49,47
2026-09-16,19,S005,GeoPulse Store E,52,52
2026-09-16,20,S005,GeoPulse Store E,47,47
2026-09-16,21,S005,GeoPulse Store E,22,21
